Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
YouTube,#Education,Shorts,Germany,1066075,13285,75433,25566,Low,0.012461599793635533,0.07075768590389982,0.023981427197898836,Shares
Instagram,#Fitness,Reel,India,1825709,104030,69496,17900,High,0.05698060315198095,0.038065211925887424,0.009804410231860608,Likes
TikTok,#Gaming,Reel,Japan,4115760,324790,37978,36114,Medium,0.078913736466655,0.00922745738332653,0.008774564114525629,Likes
YouTube,#Music,Reel,Brazil,3685844,223830,55996,25133,Low,0.06072693255601702,0.015192178507826158,0.006818791028594807,Likes
TikTok,#Education,Live Stream,Germany,4359955,213360,39553,32002,Low,0.04893628489284867,0.009071882622641747,0.00733998401359647,Likes
Instagram,#Challenge,Post,Canada,712323,159720,86640,24901,High,0.2242241230453039,0.12163021550616784,0.03495745609786571,Likes
YouTube,#Tech,Reel,India,2932639,87828,55827,27573,Medium,0.029948452571216574,0.019036437829545335,0.009402111886256713,Likes
Instagram,#Tech,Video,Canada,2481313,163409,29625,20363,Medium,0.06585585937767625,0.011939243456992326,0.008206542262100752,Likes
Instagram,#Fitness,Tweet,Australia,4447344,202595,89767,16312,Medium,0.04555415546897204,0.020184406693073437,0.003667807122633194,Likes
TikTok,#Music,Reel,USA,4317598,276382,58474,10871,Low,0.06401290717662923,0.013543178406141563,0.0025178351481541356,Likes
TikTok,#Gaming,Live Stream,USA,291464,3431,54119,12110,Low,0.011771608157439684,0.18567987813246234,0.04154887052946504,Shares
Instagram,#Education,Tweet,Canada,3031467,389739,73465,30244,Medium,0.12856448709486198,0.02423414142393765,0.009976687854428236,Likes
YouTube,#Fitness,Reel,India,3693552,249768,16084,5323,Medium,0.06762271114634368,0.004354615827799365,0.0014411601623586184,Likes
Twitter,#Music,Post,Canada,2726954,166440,92571,7667,Medium,0.061035132972540054,0.03394666723384406,0.0028115619112020224,Likes
YouTube,#Comedy,Post,India,2725186,453828,56158,21964,High,0.16653101843323723,0.020607033795124442,0.008059633360805464,Likes
Instagram,#Challenge,Reel,Germany,886426,77304,13067,5337,Low,0.08720863332077353,0.014741219233190363,0.006020807151414782,Likes
Instagram,#Tech,Reel,Germany,4821524,61393,87511,45741,Low,0.012733110941685657,0.01815007039268082,0.009486834453172898,Shares
YouTube,#Music,Reel,UK,3738116,115957,28372,25689,Low,0.031020171658664417,0.0075899196279623216,0.0068721783914677875,Likes
TikTok,#Tech,Post,Australia,4594690,34250,79276,10244,High,0.007454256979252137,0.01725382996458956,0.0022295301750498947,Shares
Twitter,#Gaming,Tweet,USA,890622,28385,91934,40148,Medium,0.031870984547877776,0.1032244880544159,0.04507860798408304,Shares
Twitter,#Fitness,Post,Canada,1129787,317233,81454,20816,Low,0.28079009583222325,0.07209677576392719,0.018424711914723748,Likes
YouTube,#Gaming,Shorts,Germany,4730234,137638,45719,35610,High,0.02909750342160663,0.009665272373417468,0.007528168796723376,Likes
YouTube,#Gaming,Tweet,India,2224355,277794,58198,36236,High,0.12488743928015088,0.026163989111450285,0.016290565130116372,Likes
YouTube,#Challenge,Tweet,USA,1055813,486108,68766,13023,Medium,0.4604110765826903,0.06513085177015247,0.01233457061051531,Likes
Instagram,#Fashion,Tweet,India,3084526,328466,50665,1143,Low,0.10648832267907614,0.01642553831609784,0.0003705593663337576,Likes
YouTube,#Tech,Post,Canada,3049194,272894,5311,41670,High,0.08949709333023743,0.001741771760012646,0.013665906465774234,Likes
Instagram,#Fitness,Video,Japan,1976436,196516,93950,14802,High,0.09942947811110504,0.047535058053992135,0.007489238204525722,Likes
TikTok,#Gaming,Shorts,India,2897766,200954,87327,8808,Medium,0.06934790455820104,0.030135973712163092,0.0030395829062802174,Likes
Twitter,#Challenge,Video,India,154645,16361,52378,49516,High,0.10579714830741375,0.33869830903035986,0.32019140612370267,Shares
YouTube,#Gaming,Tweet,Brazil,4703630,321802,23792,367,Low,0.06841567045026926,0.0050582209910218275,7.802484464126643e-05,Likes
TikTok,#Fitness,Post,Japan,1823643,250776,13446,24572,Medium,0.13751375680437455,0.007373153627107937,0.013474128434128829,Likes
Instagram,#Fitness,Reel,Canada,3274826,163123,83423,21320,High,0.04981119607576097,0.025474025184849515,0.0065102695532526,Likes
Instagram,#Viral,Reel,Japan,2896284,298030,9484,38997,High,0.10290082049964713,0.0032745407563622903,0.013464494503992012,Likes
TikTok,#Music,Video,UK,3317729,116194,2028,7496,High,0.03502214918698905,0.0006112614984527066,0.0022593768207107936,Likes
Instagram,#Fitness,Live Stream,Japan,4487563,464720,58373,32131,Low,0.10355732053232455,0.013007728248049109,0.007160010901239715,Likes
Twitter,#Comedy,Post,Brazil,2329784,261145,22025,8805,High,0.1120897902981564,0.009453666090933751,0.0037793203146729484,Likes
TikTok,#Viral,Video,Japan,3059064,460974,21878,36819,Medium,0.15069119181553572,0.007151860830633161,0.012036034551745239,Likes
YouTube,#Music,Video,Canada,3033270,51007,21168,7800,Medium,0.01681584560556759,0.006978607245645788,0.0025714822617175525,Likes
YouTube,#Fashion,Reel,India,82665,62403,34856,42188,Low,0.7548902195608782,0.42165366237222524,0.5103489989717535,Likes
Twitter,#Dance,Post,USA,867101,79921,53160,12692,Medium,0.09217034693766932,0.06130773693029993,0.014637279855518562,Likes
Instagram,#Music,Post,Germany,196186,418310,29119,33093,High,2.1322112688978825,0.1484254737850815,0.16868176118581346,Likes
TikTok,#Comedy,Video,USA,3318543,8969,75591,42308,Low,0.002702692115184284,0.022778369905105945,0.012748968447900178,Shares
YouTube,#Comedy,Post,USA,2245167,373576,11950,17147,Low,0.16639118604540332,0.005322543935484532,0.007637293795962617,Likes
Instagram,#Dance,Live Stream,Germany,498614,77138,95772,32235,Low,0.15470484182152927,0.19207643588026008,0.06464920760347684,Shares
TikTok,#Challenge,Shorts,Canada,847940,380765,39970,29031,High,0.44904710238932,0.04713776918178173,0.034237092247092954,Likes
Twitter,#Viral,Video,Canada,1614171,402810,51138,42356,Medium,0.24954605181235445,0.03168065836890887,0.026240094760716183,Likes
Instagram,#Fashion,Video,Germany,4680679,293744,29872,10322,Low,0.06275670687949333,0.006381980050330305,0.0022052356079107324,Likes
TikTok,#Music,Reel,UK,3771142,228803,45574,47221,Medium,0.060672072279431534,0.012084933423350274,0.01252167115425513,Likes
YouTube,#Tech,Video,Brazil,3354640,123496,73616,39633,Low,0.03681348818353087,0.021944530560656286,0.011814382467269215,Likes
YouTube,#Fitness,Live Stream,Australia,818282,458526,74074,3589,Low,0.5603520546706392,0.09052380475190705,0.004386018511955536,Likes
Instagram,#Music,Video,India,4309403,216401,26305,39385,Low,0.05021600439782494,0.00610409376890488,0.009139316977316812,Likes
Instagram,#Fitness,Reel,UK,3194403,260682,76842,15971,Medium,0.08160585874731523,0.024055199046582414,0.004999682256747192,Likes
Instagram,#Fashion,Tweet,Australia,1520447,20790,87638,21215,Medium,0.01367361045797716,0.05763962834613768,0.01395313351928742,Shares
TikTok,#Tech,Live Stream,Brazil,4012898,181340,98327,31111,Low,0.04518928714360544,0.024502740911929482,0.007752751253582822,Likes
TikTok,#Tech,Reel,Japan,4738286,411605,87411,40613,Medium,0.08686790961963883,0.018447810030884585,0.008571242850262731,Likes
Twitter,#Tech,Reel,UK,3740619,239084,56082,20155,High,0.06391562465998274,0.014992705752710982,0.005388145651829283,Likes
Twitter,#Comedy,Live Stream,USA,947096,449377,99953,19082,Low,0.4744788279118484,0.10553629199151934,0.020147904753055657,Likes
Instagram,#Gaming,Live Stream,Germany,1815108,311741,16886,34948,Medium,0.1717479070115938,0.009303027698627299,0.01925395072910262,Likes
Instagram,#Music,Video,Japan,2808130,115962,9701,43849,Medium,0.04129509673697443,0.0034546121440246712,0.015615017823248924,Likes
YouTube,#Challenge,Shorts,Japan,903431,290789,94929,34805,Medium,0.32187184190048823,0.1050760932489587,0.038525355007742706,Likes
Twitter,#Fitness,Live Stream,India,3338024,257886,33840,16547,Low,0.07725708383163213,0.010137734180461254,0.0049571243346363,Likes
TikTok,#Comedy,Reel,UK,939687,196880,64509,3021,Low,0.20951657307167174,0.06864945455242011,0.0032149002806253573,Likes
Twitter,#Fashion,Tweet,Canada,1737194,499309,81979,29974,Low,0.28742270581178614,0.04719046922796188,0.017254261757754172,Likes
YouTube,#Tech,Live Stream,Australia,387184,220530,48240,40769,Medium,0.5695741559568577,0.12459192528616884,0.10529618992520352,Likes
Instagram,#Dance,Tweet,UK,3192456,38469,3444,1286,Medium,0.012049970304994023,0.0010787932550988955,0.0004028246591339082,Likes
YouTube,#Comedy,Live Stream,Brazil,2023845,166290,32114,12609,High,0.08216538321857653,0.015867815964167215,0.006230220199669441,Likes
YouTube,#Education,Tweet,UK,1174209,49685,36336,21636,High,0.042313591532682854,0.030945087288549143,0.018426021261972955,Likes
TikTok,#Music,Tweet,Germany,4603856,171523,44524,46309,Low,0.037256378131722626,0.009671023594135004,0.010058742063174869,Likes
TikTok,#Comedy,Live Stream,UK,838530,238746,87605,1193,Medium,0.28471968802547315,0.10447449703648051,0.0014227278690088607,Likes
TikTok,#Gaming,Tweet,UK,3616888,159221,64720,28693,Low,0.044021545593891764,0.01789383580580875,0.007933062898270558,Likes
TikTok,#Dance,Live Stream,Japan,746217,153509,56520,48786,Medium,0.20571629968226401,0.07574204286420706,0.06537776544892437,Likes
Instagram,#Fitness,Live Stream,Canada,1176367,412820,10950,43729,Low,0.3509278992015247,0.009308319597540563,0.03717292307587683,Likes
YouTube,#Education,Reel,UK,2589570,76129,95385,23497,High,0.02939831709511618,0.03683430067540171,0.009073707217800639,Shares
Twitter,#Tech,Tweet,Brazil,1200061,282587,23371,29152,Medium,0.23547719657584074,0.019474843362129093,0.02429209848499368,Likes
Instagram,#Tech,Shorts,USA,3570089,335278,91228,47015,Low,0.09391306491238734,0.0255534245784909,0.013169139480836473,Likes
TikTok,#Fashion,Tweet,Brazil,2252723,348883,38959,6709,Low,0.15487168196001017,0.017294181308576333,0.0029781735259949847,Likes
YouTube,#Education,Shorts,USA,4651762,237587,10380,40921,Low,0.05107462505605403,0.0022314125271241307,0.008796881697730881,Likes
TikTok,#Fashion,Tweet,Australia,4906990,213275,81187,21239,Low,0.04346350817914852,0.01654517331398678,0.0043283153216126385,Likes
TikTok,#Fashion,Reel,Australia,4592642,5201,65853,17955,Medium,0.0011324636233348909,0.014338805419625567,0.003909514392804838,Shares
Twitter,#Challenge,Video,USA,3975840,247776,42724,29220,High,0.06232041530846312,0.010745905267817619,0.007349390317517808,Likes
Twitter,#Gaming,Tweet,USA,230848,14445,34663,9023,Medium,0.06257364153035763,0.15015508039922373,0.03908632520099806,Shares
Instagram,#Fashion,Reel,Brazil,2750057,417313,58474,6414,Medium,0.1517470365159704,0.02126283200675477,0.0023323152938284552,Likes
Instagram,#Fitness,Shorts,Australia,4608617,83329,8332,25349,Low,0.0180811293279524,0.0018079176464436077,0.005500348586137663,Likes
YouTube,#Fashion,Tweet,Australia,2796853,277310,49504,4306,High,0.09915072404591875,0.017699893415921396,0.001539587529269504,Likes
YouTube,#Challenge,Shorts,Brazil,2907246,316674,22139,30606,Low,0.10892576685977039,0.007615110657990414,0.010527488901867953,Likes
TikTok,#Gaming,Shorts,Brazil,2710476,51266,2269,35709,Low,0.0189140210059045,0.000837122335707824,0.013174438733270465,Likes
YouTube,#Comedy,Shorts,Australia,1373454,399246,42658,30494,High,0.29068756580125726,0.031058921521943946,0.02220241813704718,Likes
TikTok,#Fashion,Tweet,India,582999,200303,2292,45395,High,0.3435734881191906,0.003931396108741181,0.0778646275551073,Likes
Twitter,#Fashion,Video,Japan,4921777,99498,92717,22408,High,0.02021586918708426,0.018838114770336,0.004552827159783956,Likes
Twitter,#Dance,Video,Germany,537340,457261,50869,8177,Low,0.8509714519670972,0.09466818029552983,0.015217553132095135,Likes
YouTube,#Tech,Live Stream,UK,2841356,453277,82886,41269,High,0.1595284082670387,0.029171283007127582,0.014524403137093697,Likes
Instagram,#Dance,Post,Australia,4622736,263342,43263,10974,High,0.056966696778704216,0.009358743393522797,0.002373918822100159,Likes
Twitter,#Education,Shorts,Brazil,3037201,417123,64193,32678,Low,0.13733796347360613,0.02113557844870985,0.010759248400089424,Likes
Twitter,#Gaming,Live Stream,India,4775115,173834,81079,11190,Low,0.03640414942886192,0.016979486357920175,0.0023433990594990905,Likes
TikTok,#Gaming,Video,Japan,3258029,425865,19999,22302,Low,0.13071246449924173,0.006138373845045579,0.006845242936757162,Likes
TikTok,#Challenge,Video,USA,1856036,155912,86548,37551,High,0.08400268098248094,0.04663056104515214,0.020231827399899573,Likes
TikTok,#Gaming,Post,Germany,737720,449979,95027,2597,Medium,0.6099590630591553,0.12881174429322778,0.0035203058070812773,Likes
TikTok,#Challenge,Shorts,Japan,3734868,430185,97021,20606,Low,0.1151807774732601,0.025977089417885717,0.005517196323939695,Likes
Instagram,#Fashion,Post,Japan,563991,425610,63863,38250,High,0.7546397016973675,0.11323407643029765,0.06782023117390171,Likes
Twitter,#Gaming,Post,Australia,1282138,326018,62192,21252,Low,0.2542768407144941,0.04850647902175897,0.016575438837317043,Likes
YouTube,#Comedy,Reel,USA,1599830,114184,22013,4679,High,0.07137258333697956,0.013759586956114088,0.00292468574786071,Likes
Instagram,#Gaming,Reel,Germany,467214,397417,72166,13251,Low,0.8506102128788949,0.15446026874194693,0.028361735735658606,Likes
YouTube,#Tech,Tweet,USA,2721832,396009,59393,23579,Low,0.14549354993254543,0.021820964703185206,0.008662915271772835,Likes
Twitter,#Fitness,Post,India,813436,150574,60145,45183,Low,0.1851086010454418,0.07393943715301511,0.055545857326206365,Likes
Twitter,#Fashion,Tweet,Brazil,254930,321153,79004,5540,High,1.2597693484485937,0.3099046797160005,0.021731455693719846,Likes
TikTok,#Dance,Reel,UK,2976863,92424,67422,45430,Low,0.031047448270209277,0.022648674124405455,0.015261031495235085,Likes
TikTok,#Viral,Video,USA,3544239,157677,52712,18293,Medium,0.044488252626304264,0.014872586188459639,0.005161333645953335,Likes
YouTube,#Tech,Live Stream,UK,3524926,301463,22012,41393,High,0.08552321382065893,0.006244670100875876,0.011742941553950352,Likes
Instagram,#Gaming,Video,India,2257240,452058,18608,10444,Low,0.20027024153390866,0.008243695840938491,0.004626889475642821,Likes
Twitter,#Comedy,Reel,Canada,4358378,329756,47703,6187,High,0.07566025709564429,0.010945126833881779,0.001419564801400888,Likes
Twitter,#Fashion,Video,UK,4848504,370506,57130,27458,Medium,0.07641656065458541,0.01178301595708697,0.005663190130398985,Likes
TikTok,#Gaming,Reel,Australia,1595215,423374,28961,38085,Medium,0.26540246925962957,0.018154919556298055,0.02387452475058221,Likes
Instagram,#Viral,Video,India,267239,358950,54558,25006,Low,1.3431797005676567,0.2041543337611651,0.09357167179940054,Likes
YouTube,#Viral,Tweet,Australia,3012082,421961,52912,1842,Medium,0.14008947963568058,0.01756658683262939,0.0006115371361071843,Likes
Instagram,#Gaming,Tweet,Germany,554142,60701,68343,16296,High,0.10954051488607613,0.12333120391524194,0.029407624760440464,Shares
Twitter,#Fitness,Tweet,Australia,751792,34057,22585,6591,Low,0.04530109391959478,0.030041554046864025,0.008767052589013983,Likes
YouTube,#Dance,Video,UK,719722,458100,94550,26603,Low,0.6364957580843714,0.1313701679259492,0.036962882890893986,Likes
YouTube,#Viral,Reel,Germany,4983897,256077,71883,39186,Medium,0.05138087725328192,0.01442305087765658,0.00786252203847712,Likes
TikTok,#Tech,Tweet,USA,4305709,405655,44565,43719,Low,0.0942132875212886,0.010350211776968671,0.010153728456800029,Likes
Instagram,#Challenge,Post,Japan,3147607,123912,24092,41902,High,0.03936704931714791,0.0076540686305501295,0.013312335370965944,Likes
Twitter,#Tech,Live Stream,India,3490352,413255,51747,17805,Medium,0.11839923308594663,0.014825725313664639,0.005101204692248805,Likes
YouTube,#Challenge,Shorts,UK,3478951,72455,68320,473,Low,0.020826680226309596,0.01963810355477844,0.0001359605237325849,Likes
TikTok,#Tech,Video,Brazil,1587926,454473,51082,30682,Medium,0.28620540251875715,0.03216900535667279,0.019322059088395807,Likes
YouTube,#Gaming,Post,USA,1195872,119293,22493,5224,Medium,0.09975398704878113,0.01880886917663429,0.0043683604934307355,Likes
Twitter,#Tech,Live Stream,Canada,516620,7855,54958,12841,High,0.015204599125082265,0.10637993109055012,0.02485579342650304,Shares
Twitter,#Dance,Tweet,USA,2877882,3704,99815,2199,Low,0.0012870576347466644,0.034683492929869955,0.0007641036011900419,Shares
TikTok,#Gaming,Post,USA,1912258,227267,59710,19661,Medium,0.11884745677622999,0.031224866100703984,0.010281562425153929,Likes
Instagram,#Music,Live Stream,USA,466743,253098,39009,47537,High,0.5422641582198341,0.08357704346931823,0.10184834052144327,Likes
TikTok,#Education,Shorts,Australia,1111633,356767,16497,5222,Medium,0.3209395546911616,0.014840329497235148,0.0046975935403141145,Likes
Twitter,#Dance,Video,UK,1248834,191587,55987,7710,High,0.15341270336970325,0.044831418747407585,0.0061737588822853955,Likes
TikTok,#Music,Tweet,Brazil,2289790,171584,8515,44817,Medium,0.07493438262897471,0.003718681625825949,0.019572537219570352,Likes
TikTok,#Fitness,Shorts,India,3072740,261975,66794,31510,Medium,0.08525778295592859,0.021737602270286455,0.010254691252758125,Likes
YouTube,#Dance,Live Stream,Australia,4316183,219615,14485,34691,Low,0.05088176289096176,0.0033559744802294064,0.00803742566058946,Likes
Twitter,#Music,Shorts,USA,1514380,480539,78070,24089,High,0.3173173179783146,0.051552450507798574,0.015906839762807223,Likes
TikTok,#Comedy,Shorts,UK,3219097,290198,90587,8704,Medium,0.09014888336698149,0.028140500270728095,0.002703863847532398,Likes
Twitter,#Education,Post,UK,56016,357109,3830,27527,Low,6.375124964295916,0.06837332190802628,0.49141316766638105,Likes
Instagram,#Gaming,Post,Canada,637729,241923,62036,44594,High,0.37935079006913597,0.09727642932969961,0.06992625394172133,Likes
TikTok,#Dance,Tweet,USA,1596726,486131,14674,40353,Low,0.30445486576908,0.009190055150351406,0.025272338522702078,Likes
YouTube,#Dance,Shorts,UK,1161484,221418,84473,42623,Low,0.1906337065340547,0.07272850938971179,0.036697018641668765,Likes
Instagram,#Gaming,Shorts,UK,1081777,48326,42923,6408,High,0.04467279300632201,0.03967823312937879,0.0059235868390620245,Likes
Twitter,#Fashion,Reel,India,2803598,227995,2103,35208,Medium,0.0813222865760355,0.0007501075403820377,0.012558148493471604,Likes
YouTube,#Viral,Shorts,USA,2304844,221874,61744,22713,Medium,0.09626421571264693,0.02678879785356406,0.009854463035242298,Likes
Instagram,#Fitness,Reel,Germany,1945496,290804,36541,15838,Low,0.1494755065032259,0.01878235678716379,0.008140854568706387,Likes
TikTok,#Gaming,Tweet,Australia,2506710,320606,1565,39465,Low,0.1278991187652341,0.0006243243135424521,0.015743743791663177,Likes
TikTok,#Gaming,Live Stream,Brazil,2254522,294121,86843,12828,High,0.1304582523479478,0.038519473307423925,0.00568989790297012,Likes
Instagram,#Challenge,Reel,Australia,3924268,498261,8499,11392,High,0.1269691570504359,0.0021657542247369445,0.0029029617752915956,Likes
Instagram,#Comedy,Live Stream,USA,568573,45982,59886,44122,High,0.08087264080425909,0.10532684457404766,0.07760129306175284,Shares
Instagram,#Gaming,Post,Japan,3111832,171402,51391,12925,Medium,0.05508073700636795,0.0165147090202813,0.004153501859997583,Likes
Instagram,#Fitness,Reel,Australia,2304449,355721,54164,43193,Low,0.1543627131691784,0.023504100112434687,0.01874330913810633,Likes
Twitter,#Comedy,Video,Australia,3404604,333847,7512,7909,Medium,0.09805751270926076,0.002206424007021081,0.0023230308135689204,Likes
Twitter,#Viral,Shorts,USA,1658784,386659,53867,26339,High,0.23309785963693885,0.03247378802785655,0.015878498948627428,Likes
YouTube,#Dance,Reel,UK,1246083,94202,77172,13491,High,0.07559849544532748,0.06193166907822352,0.010826726630569553,Likes
YouTube,#Viral,Post,Germany,4131095,134585,24149,46525,Low,0.03257852942137617,0.005845665616501194,0.011262147203102325,Likes
YouTube,#Fashion,Video,Australia,3664947,498276,45486,29141,Low,0.1359572184809221,0.012411093530138362,0.00795127460233395,Likes
Twitter,#Challenge,Tweet,India,3247592,76079,75922,31681,High,0.02342628014849156,0.02337793663736085,0.009755227873452083,Likes
Instagram,#Music,Post,Canada,3144724,346002,68200,21104,High,0.1100261898977462,0.021687117851995914,0.0067109228027642485,Likes
Instagram,#Gaming,Post,Australia,3567170,178506,37026,14997,Low,0.05004134930491118,0.010379656702652243,0.004204173055951917,Likes
Twitter,#Music,Live Stream,Japan,4966638,456635,19925,15827,High,0.09194046354898425,0.004011768121614662,0.0031866626881202134,Likes
Twitter,#Fitness,Live Stream,USA,2381324,166638,40364,47901,Medium,0.06997703798391147,0.01695023440741369,0.02011528040703407,Likes
Twitter,#Fashion,Tweet,Brazil,4678841,316721,59725,28125,High,0.06769219129267269,0.012764913362091167,0.0060111040319600515,Likes
Instagram,#Music,Video,USA,4781223,331083,5095,10256,Low,0.0692465086861667,0.0010656269326906526,0.0021450578649019297,Likes
YouTube,#Education,Reel,Brazil,3995394,281704,78827,40414,Low,0.07050718902816594,0.019729468482958125,0.01011514759245271,Likes
Twitter,#Education,Video,Japan,97529,279809,38158,27001,Medium,2.8689825590337232,0.3912477314439808,0.2768509879112879,Likes
Instagram,#Dance,Reel,Germany,1035139,212435,51821,2303,High,0.20522364629291331,0.05006187574808794,0.0022248219804296815,Likes
Instagram,#Comedy,Shorts,USA,46451,62611,79389,17478,Medium,1.347893479150072,1.709091300510215,0.3762674646401584,Shares
TikTok,#Dance,Post,Brazil,765809,328597,19358,9245,Medium,0.4290847979065276,0.025277843430933825,0.012072200770688253,Likes
YouTube,#Fitness,Video,Canada,4412202,420756,75784,30893,Medium,0.09536190772770603,0.017176004181132232,0.007001719322914046,Likes
YouTube,#Dance,Reel,UK,3605698,33232,26198,40691,Low,0.00921652340268098,0.0072657221985867925,0.01128519360190454,Comments
Twitter,#Dance,Reel,Brazil,2858575,9364,19588,41663,High,0.0032757580262893224,0.0068523652519174765,0.014574744409364807,Comments
Instagram,#Fitness,Shorts,Canada,521996,477724,90232,45777,High,0.9151870895562418,0.17285956214223863,0.08769607429941992,Likes
Instagram,#Gaming,Post,Japan,2825457,210288,13695,5774,Medium,0.07442619017029811,0.004847003511290386,0.0020435632182687615,Likes
TikTok,#Tech,Reel,Germany,3284443,227209,72888,31889,Medium,0.06917733082900206,0.02219189067978954,0.00970910440522183,Likes
YouTube,#Viral,Live Stream,USA,4005023,131700,58431,32829,High,0.032883706285831565,0.014589429324126229,0.008196956671659563,Likes
Instagram,#Education,Post,Canada,2160970,332512,86309,47146,High,0.15387164097604317,0.0399399343813195,0.021817054378357868,Likes
TikTok,#Dance,Tweet,India,292774,182788,97632,18942,High,0.6243313955474188,0.3334722345563472,0.06469836802448305,Likes
Twitter,#Gaming,Video,Australia,2077958,258542,74670,39468,Medium,0.1244211865687372,0.035934316285507216,0.018993646647333585,Likes
Instagram,#Fashion,Live Stream,UK,105441,393868,81465,35311,Low,3.7354349825969027,0.7726121717358523,0.33488870553200367,Likes
Twitter,#Dance,Live Stream,India,4482313,170103,66262,46723,High,0.037949826350814855,0.014782992620104842,0.010423859288719908,Likes
TikTok,#Tech,Shorts,Australia,128356,340433,58461,38076,Medium,2.652256224874568,0.45545981488983767,0.2966437096824457,Likes
Twitter,#Education,Live Stream,Australia,644845,72412,61458,27972,Medium,0.1122936519628748,0.09530662407245152,0.043377865998805915,Likes
YouTube,#Challenge,Live Stream,India,1235026,220260,76228,39918,High,0.17834442351820934,0.061721777517234455,0.03232158675201979,Likes
YouTube,#Fashion,Post,USA,2684761,368977,86498,33243,Low,0.13743383489256586,0.032218137852866605,0.012382107755587927,Likes
TikTok,#Tech,Reel,India,4601011,27813,42268,46788,High,0.006044975767282451,0.009186676580429824,0.010169069363233429,Comments
TikTok,#Gaming,Live Stream,Canada,3897648,255004,95891,24613,High,0.06542509739206824,0.02460227296051362,0.006314833971667016,Likes
TikTok,#Music,Video,Japan,1421637,402011,97806,29398,High,0.2827803440681412,0.06879815311503569,0.02067897782626648,Likes
Instagram,#Challenge,Live Stream,Germany,255535,301119,9161,19777,Low,1.1783865223941925,0.03585027491341695,0.07739448607822803,Likes
YouTube,#Challenge,Video,Australia,434662,116995,44116,26605,Low,0.2691631658622102,0.1014949547004339,0.061208479232139,Likes
Twitter,#Education,Tweet,UK,328051,470719,7022,853,Low,1.4348957936418423,0.021405208336508653,0.0026002054558589976,Likes
TikTok,#Challenge,Live Stream,UK,3187163,113636,38956,23762,High,0.035654279370085556,0.012222782455745125,0.0074555333379560445,Likes
TikTok,#Tech,Video,Australia,4704584,289582,50984,18427,Low,0.06155315751615871,0.010837089953118065,0.00391681815012762,Likes
Twitter,#Tech,Reel,Australia,1350154,494375,56331,39720,High,0.3661619341201078,0.04172190727872524,0.02941886629228962,Likes
Instagram,#Challenge,Video,Brazil,997524,304745,78986,38172,Low,0.30550142151968274,0.07918205476760459,0.038266748469209765,Likes
TikTok,#Challenge,Shorts,India,3123791,288683,39757,32872,Medium,0.09241431324950997,0.012727163885163892,0.010523111181253804,Likes
Instagram,#Dance,Reel,Canada,399317,482528,46641,40719,Low,1.208383314509525,0.11680193931137417,0.10197161653523391,Likes
Twitter,#Fashion,Reel,Canada,3681653,208934,36260,1360,High,0.05675005221839212,0.009848836921893507,0.00036939928885204555,Likes
Twitter,#Gaming,Reel,Japan,178505,74704,25139,27831,High,0.4184980812862385,0.14083078905352792,0.15591159911487074,Likes
TikTok,#Fashion,Tweet,Brazil,3950220,5327,35256,46251,Low,0.0013485324867982037,0.008925072527606057,0.011708461807190486,Comments
TikTok,#Fashion,Reel,Brazil,3625266,332545,67824,5870,Low,0.09172982065316035,0.018708696134297455,0.0016191915296698228,Likes
TikTok,#Fashion,Shorts,Japan,42728,3266,25861,33547,Medium,0.07643699681707546,0.6052471447294514,0.7851291892903951,Comments
Instagram,#Fitness,Reel,USA,959411,133168,45872,14351,Medium,0.13880182737116836,0.04781266839758977,0.014958135772885656,Likes
YouTube,#Education,Video,India,1335449,145891,14293,37944,High,0.10924490564596627,0.01070276738385367,0.028412915805845075,Likes
YouTube,#Challenge,Video,Germany,2236066,192860,82823,1338,Low,0.08624969030431123,0.037039604376615,0.0005983723199583554,Likes
Instagram,#Education,Video,Brazil,1148460,443609,15746,17351,Medium,0.38626421468749456,0.013710534106542674,0.015108057746895843,Likes
YouTube,#Comedy,Shorts,India,2049729,346628,61047,40956,Medium,0.1691091846775842,0.0297829615524784,0.019981177999628244,Likes
Twitter,#Gaming,Reel,Canada,1139637,354344,53748,37406,Low,0.31092707590223906,0.04716238591762114,0.03282273215067605,Likes
Twitter,#Education,Live Stream,Canada,4925732,377998,36961,40392,Low,0.07673945720148802,0.00750365630935666,0.00820020252827397,Likes
Twitter,#Dance,Tweet,UK,2756350,157829,59099,33878,Low,0.05726014475665282,0.02144103615288334,0.012290891940428466,Likes
Instagram,#Education,Post,Germany,1102834,10831,8436,16461,Medium,0.009821061011902063,0.007649383316074767,0.014926090417959548,Comments
YouTube,#Fashion,Video,India,2760244,179236,69819,8842,Medium,0.06493483909393517,0.025294502949739225,0.0032033399945801894,Likes
TikTok,#Education,Live Stream,Brazil,3583260,326669,20618,15318,Medium,0.09116530756908514,0.005753978220949638,0.004274878183553524,Likes
Twitter,#Dance,Reel,Germany,1251963,462124,67230,1039,Low,0.36911953468273423,0.053699670038172054,0.0008298967301749333,Likes
Twitter,#Education,Post,USA,112559,484941,20456,26030,Medium,4.3083271884078576,0.18173580078003537,0.23125649659289796,Likes
YouTube,#Comedy,Reel,USA,4810035,156420,24420,44367,Low,0.032519513891271064,0.005076886134924174,0.009223841406559411,Likes
