Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
Twitter,#Comedy,Live Stream,Japan,3943854.0,347679.0,53248.0,44137.0,Medium,0.0881571680898938,0.0135015140012789,0.0111913372046733,Likes
Instagram,#Dance,Post,India,2146139.0,401975.0,20858.0,4445.0,High,0.1873014748811703,0.0097188485927519,0.002071161280793,Likes
Instagram,#Fitness,Reel,Brazil,2073379.0,109399.0,75728.0,12420.0,High,0.0527636288396863,0.0365239543759245,0.0059902217587811,Likes
TikTok,#Education,Live Stream,Germany,3441323.0,55352.0,47464.0,41887.0,Low,0.0160845116834426,0.0137923699693402,0.0121717723096611,Likes
TikTok,#Tech,Tweet,UK,4582065.0,146904.0,82138.0,15494.0,Low,0.0320606538754906,0.0179259787890394,0.0033814448289144,Likes
YouTube,#Challenge,Reel,India,2578640.0,495952.0,58968.0,33480.0,Low,0.1923308410635063,0.0228678683336952,0.0129835882480687,Likes
YouTube,#Fitness,Live Stream,Japan,1526385.0,275820.0,95119.0,19416.0,Medium,0.1807014612958067,0.062316519095772,0.012720250788628,Likes
YouTube,#Music,Tweet,Brazil,4796425.0,175643.0,16858.0,15832.0,High,0.0366195656139729,0.0035147010533887,0.0033007917355113,Likes
Twitter,#Challenge,Shorts,Brazil,1942922.0,324782.0,96016.0,4903.0,Low,0.1671616256339678,0.0494183502991885,0.0025235187001845,Likes
Twitter,#Education,Live Stream,USA,2440898.0,97022.0,53393.0,23879.0,High,0.0397484860080183,0.0218743265798079,0.0097828749910893,Likes
YouTube,#Dance,Shorts,Canada,2902169.0,40168.0,30404.0,37118.0,Low,0.0138406826066986,0.0104763023793583,0.0127897444979944,Likes
Instagram,#Fitness,Shorts,Australia,456751.0,454496.0,1522.0,13256.0,Low,0.9950629555271908,0.0033322313470578,0.0290223776193155,Likes
Instagram,#Tech,Live Stream,India,3088456.0,53845.0,23471.0,49774.0,High,0.0174342778398008,0.0075995902159525,0.0161161434710418,Likes
TikTok,#Tech,Reel,USA,4712590.0,44050.0,5528.0,2830.0,High,0.0093473015899961,0.0011730279952213,0.0006005190351802,Likes
YouTube,#Education,Post,Australia,1948457.0,307603.0,61207.0,21856.0,Low,0.1578700479404985,0.03141306172012,0.0112170810030706,Likes
YouTube,#Comedy,Video,USA,4175263.0,496838.0,46286.0,34236.0,High,0.1189956177610847,0.0110857687288201,0.00819972298751,Likes
Instagram,#Music,Live Stream,Brazil,3042134.0,227819.0,20776.0,10220.0,Low,0.0748878911974291,0.0068294164556853,0.0033594838360177,Likes
YouTube,#Comedy,Live Stream,Japan,214707.0,32747.0,4622.0,33723.0,High,0.1525194800355833,0.0215270112292566,0.157065209797538,Comments
Twitter,#Fitness,Post,India,4161514.0,359846.0,61977.0,23808.0,Low,0.0864699722264541,0.0148928971523344,0.0057209948110231,Likes
TikTok,#Fitness,Video,Japan,768809.0,305597.0,53014.0,10251.0,Medium,0.3974940459854138,0.0689560085795041,0.0133336108188119,Likes
YouTube,#Music,Shorts,Japan,4836757.0,120548.0,53748.0,41875.0,Low,0.0249233112186533,0.0111124044478562,0.008657660494418,Likes
YouTube,#Fashion,Shorts,UK,2808352.0,305676.0,67194.0,12665.0,Medium,0.1088453299301512,0.0239264878476772,0.0045097623089983,Likes
Twitter,#Music,Reel,Brazil,4234852.0,441763.0,94039.0,29781.0,Low,0.1043160422135177,0.0222059708343998,0.0070323591001527,Likes
YouTube,#Fitness,Shorts,USA,4127405.0,239815.0,25258.0,35670.0,Medium,0.0581030938325655,0.0061195836124635,0.0086422340429398,Likes
Twitter,#Gaming,Video,Canada,1216902.0,215326.0,38685.0,19354.0,Medium,0.1769460482438191,0.0317897414910978,0.0159043209724365,Likes
YouTube,#Education,Post,India,1770791.0,26696.0,32378.0,46190.0,High,0.0150757486343673,0.0182844841655508,0.0260843882761997,Comments
Instagram,#Fitness,Reel,Canada,3353507.0,138181.0,13507.0,12087.0,Low,0.0412049236813878,0.004027723812713,0.0036042864976873,Likes
Twitter,#Fashion,Tweet,USA,2026275.0,482032.0,30952.0,49065.0,High,0.2378907107870353,0.0152753204772303,0.0242143835362919,Likes
YouTube,#Music,Reel,Japan,3097544.0,379276.0,56939.0,29025.0,Low,0.1224441041031217,0.0183819826288181,0.0093703269428941,Likes
YouTube,#Challenge,Video,Germany,2422829.0,415554.0,78181.0,4782.0,Medium,0.171516025274586,0.0322684762317109,0.0019737257561305,Likes
TikTok,#Dance,Post,Germany,3605374.0,497611.0,39201.0,48381.0,High,0.1380192457148689,0.0108729357897405,0.0134191348803203,Likes
YouTube,#Dance,Tweet,USA,2198773.0,238287.0,14975.0,3626.0,High,0.1083727151461292,0.0068106166484671,0.0016491015671012,Likes
Instagram,#Fitness,Tweet,Australia,2491489.0,57916.0,10858.0,37910.0,Low,0.0232455371065254,0.0043580364994587,0.0152158006718071,Likes
Twitter,#Music,Reel,India,3285708.0,265284.0,24271.0,48485.0,Low,0.0807387631524164,0.007386840218303,0.0147563325773318,Likes
Twitter,#Dance,Video,Germany,2259868.0,391879.0,39814.0,13064.0,High,0.1734079158605724,0.017617843166061,0.005780868617105,Likes
YouTube,#Fashion,Reel,Australia,4450867.0,288044.0,68728.0,4668.0,High,0.0647163799772044,0.0154414858947706,0.0010487844278429,Likes
Instagram,#Education,Tweet,Germany,1879192.0,424410.0,46366.0,12399.0,Low,0.2258470661858926,0.024673370257004,0.0065980485229822,Likes
Instagram,#Fitness,Video,Germany,3263236.0,473992.0,14768.0,33422.0,Medium,0.145252136223062,0.0045255690976686,0.0102419806596887,Likes
YouTube,#Tech,Post,Australia,3187431.0,213853.0,79215.0,5229.0,High,0.0670925896121359,0.0248523026851404,0.0016405061003673,Likes
TikTok,#Gaming,Shorts,USA,602303.0,120883.0,23532.0,39303.0,Medium,0.2007013081455679,0.0390700361778042,0.0652545313571408,Likes
YouTube,#Tech,Shorts,USA,4478244.0,281987.0,64590.0,9007.0,Low,0.0629682080744148,0.01442306404028,0.0020112794211302,Likes
Twitter,#Education,Live Stream,Japan,4452133.0,482377.0,62652.0,30779.0,Low,0.1083473921376562,0.0140723558797547,0.0069133154827135,Likes
Twitter,#Tech,Live Stream,Canada,3066410.0,323731.0,1254.0,15271.0,Low,0.105573292547311,0.0004089472705867,0.0049800907249845,Likes
Twitter,#Education,Live Stream,India,4863626.0,161724.0,81649.0,48891.0,Low,0.0332517344055649,0.0167876806316933,0.0100523765602042,Likes
TikTok,#Comedy,Video,Japan,979723.0,43080.0,98064.0,14316.0,Medium,0.0439716123843167,0.1000935978842999,0.0146122934747882,Shares
TikTok,#Dance,Tweet,UK,3305011.0,32506.0,56465.0,32043.0,Low,0.0098353681727534,0.0170846632583068,0.0096952778674564,Shares
YouTube,#Challenge,Shorts,Brazil,4856083.0,6461.0,96437.0,22112.0,Medium,0.0013304962044512,0.0198590098233493,0.0045534641809046,Shares
TikTok,#Comedy,Live Stream,Australia,3512498.0,38120.0,22702.0,22430.0,Low,0.0108526752186051,0.0064632065270926,0.00638576876058,Likes
YouTube,#Dance,Video,Brazil,1807869.0,213478.0,90965.0,43355.0,High,0.1180826708129847,0.0503161456941847,0.0239812729794028,Likes
YouTube,#Tech,Reel,Brazil,4398694.0,322036.0,76714.0,7781.0,High,0.0732117305727563,0.0174401765614975,0.001768934142725,Likes
Instagram,#Fashion,Video,India,935217.0,284958.0,36811.0,25488.0,Medium,0.3046971986180747,0.0393609183750936,0.0272535678885221,Likes
YouTube,#Dance,Video,Canada,2737428.0,46704.0,73226.0,34532.0,Low,0.0170612706525979,0.026749927304024,0.0126147610092393,Shares
Instagram,#Dance,Reel,UK,4356395.0,367535.0,89909.0,10900.0,Medium,0.0843667757400327,0.0206383948195698,0.00250206879771,Likes
TikTok,#Fitness,Video,Brazil,4717790.0,125541.0,75795.0,38504.0,High,0.026610128895097,0.0160657850391814,0.0081614484748155,Likes
Instagram,#Dance,Video,USA,2561366.0,461768.0,60001.0,21753.0,High,0.1802819276901466,0.0234253909827802,0.008492733955241,Likes
YouTube,#Comedy,Live Stream,Canada,1756972.0,248744.0,42345.0,6998.0,Low,0.1415753922088684,0.0241011239792096,0.0039829889150197,Likes
Twitter,#Comedy,Tweet,Australia,4840021.0,49033.0,50170.0,13175.0,High,0.0101307411682717,0.0103656575043785,0.002722095627271,Shares
Instagram,#Tech,Post,UK,3346455.0,381718.0,62877.0,20046.0,Medium,0.1140663777041675,0.0187891365639161,0.0059902195009345,Likes
Instagram,#Gaming,Reel,India,1067477.0,59345.0,84587.0,49878.0,High,0.0555937036582521,0.0792401147753066,0.0467251285039396,Shares
YouTube,#Challenge,Video,UK,2877495.0,216913.0,25906.0,12302.0,High,0.0753825810296803,0.0090029695968194,0.0042752463514271,Likes
TikTok,#Fitness,Video,Brazil,1792756.0,491389.0,73253.0,31069.0,Medium,0.2740969769449942,0.0408605521331402,0.0173303003866672,Likes
Instagram,#Comedy,Live Stream,Brazil,925974.0,134908.0,19403.0,21283.0,High,0.145693075615514,0.020954152060425,0.02298444664753,Likes
TikTok,#Music,Reel,Canada,2791639.0,353316.0,80680.0,19829.0,High,0.1265622095120465,0.0289005849251998,0.0071029957670028,Likes
TikTok,#Challenge,Live Stream,Brazil,4196347.0,307582.0,92983.0,25130.0,Low,0.0732975609500358,0.0221580817792236,0.0059885419389769,Likes
YouTube,#Challenge,Reel,Canada,2038756.0,93268.0,63855.0,4422.0,Low,0.0457475048509973,0.0313205699946437,0.0021689697050554,Likes
YouTube,#Dance,Post,Germany,4032655.0,267123.0,41713.0,12391.0,Low,0.0662399833360404,0.0103438057557614,0.0030726655268055,Likes
Twitter,#Fitness,Shorts,UK,4485980.0,113834.0,44375.0,49799.0,High,0.0253755032345217,0.0098919299684795,0.0111010303211338,Likes
Twitter,#Comedy,Tweet,USA,4394517.0,300804.0,64405.0,11918.0,High,0.0684498432933585,0.0146557630793099,0.0027120159052746,Likes
Instagram,#Viral,Reel,India,4422263.0,135404.0,43976.0,34379.0,Low,0.030618712636494,0.0099442299112467,0.007774074043086,Likes
TikTok,#Comedy,Tweet,Brazil,4144620.0,102895.0,41927.0,16690.0,Medium,0.0248261601787377,0.0101160058099415,0.0040269071712243,Likes
YouTube,#Challenge,Post,Brazil,3193985.0,413403.0,86209.0,32528.0,Low,0.1294317287025455,0.0269910472340978,0.0101841430063071,Likes
Instagram,#Viral,Tweet,USA,1650594.0,298194.0,1467.0,32021.0,Medium,0.1806585992678999,0.0008887709515483,0.0193996827808655,Likes
TikTok,#Music,Video,USA,1095673.0,389017.0,39161.0,13192.0,High,0.3550484496743097,0.0357415031674596,0.0120400886030777,Likes
YouTube,#Gaming,Post,Canada,1476003.0,453792.0,99466.0,29613.0,High,0.3074465295802244,0.0673887519198809,0.0200629673516923,Likes
Twitter,#Fashion,Post,Brazil,1237934.0,315336.0,29121.0,26947.0,Low,0.2547276349143008,0.0235238712241525,0.0217677194422319,Likes
TikTok,#Dance,Live Stream,India,2259900.0,145744.0,42773.0,5579.0,Medium,0.0644913491747422,0.0189269436700738,0.0024686933050134,Likes
Instagram,#Viral,Post,India,3661779.0,399252.0,71009.0,10389.0,Medium,0.1090322490789313,0.0193919403655982,0.0028371455513836,Likes
TikTok,#Fashion,Reel,Japan,3090316.0,352162.0,93570.0,19097.0,High,0.1139566309723665,0.0302784569603885,0.0061796269378277,Likes
TikTok,#Tech,Post,India,1154006.0,343894.0,69313.0,27094.0,High,0.2980001837078836,0.0600629459465548,0.0234782141513995,Likes
TikTok,#Dance,Live Stream,Japan,2583561.0,340140.0,14516.0,40878.0,Medium,0.1316554941029068,0.0056186016122708,0.0158223475273082,Likes
Twitter,#Tech,Live Stream,USA,2638135.0,259465.0,26123.0,9244.0,Medium,0.0983516764684142,0.0099020709705909,0.0035039905084463,Likes
YouTube,#Fitness,Live Stream,Canada,4483252.0,371769.0,59628.0,14299.0,Medium,0.0829239578770053,0.0133001669323963,0.0031894258899566,Likes
TikTok,#Education,Video,Brazil,2008379.0,378635.0,47524.0,7321.0,Low,0.1885276633543768,0.0236628644294727,0.0036452283159702,Likes
Instagram,#Viral,Video,Japan,3417577.0,118797.0,11271.0,1040.0,Medium,0.0347605920802954,0.0032979505655615,0.0003043091640656,Likes
TikTok,#Gaming,Shorts,USA,3958536.0,127248.0,80732.0,29365.0,Low,0.0321452173227678,0.0203944084378669,0.0074181465066883,Likes
YouTube,#Fashion,Shorts,USA,544588.0,266292.0,32491.0,20402.0,High,0.4889788243589649,0.0596616157535604,0.0374631831770072,Likes
Instagram,#Challenge,Reel,Brazil,3075050.0,282373.0,20662.0,43100.0,Low,0.091827124762199,0.0067192403375554,0.014016032259638,Likes
Twitter,#Tech,Live Stream,Canada,2193675.0,334418.0,12614.0,24974.0,Medium,0.1524464654062247,0.0057501680969149,0.0113845487595017,Likes
Twitter,#Fitness,Live Stream,Australia,1779047.0,64478.0,18103.0,7857.0,Low,0.0362429997633564,0.0101756727056676,0.0044164094596713,Likes
TikTok,#Viral,Live Stream,UK,4465594.0,207163.0,71548.0,1980.0,High,0.0463909168634676,0.0160220566401692,0.000443390061882,Likes
Twitter,#Fitness,Reel,Australia,2938655.0,483237.0,98936.0,21895.0,Low,0.1644415557457408,0.0336671028072366,0.0074506874743717,Likes
Twitter,#Fitness,Reel,Australia,2121336.0,330030.0,12817.0,21347.0,High,0.1555764857618029,0.0060419471502864,0.0100629980352004,Likes
Twitter,#Tech,Shorts,India,4426725.0,158336.0,67298.0,41529.0,Low,0.0357682033557539,0.0152026611095109,0.0093814275790793,Likes
YouTube,#Education,Live Stream,India,3001319.0,440022.0,76480.0,23204.0,High,0.1466095406719512,0.0254821296903128,0.0077312674860619,Likes
Twitter,#Music,Post,Germany,1623564.0,183308.0,11709.0,6813.0,Low,0.1129046960883587,0.0072119115723186,0.0041963236435397,Likes
YouTube,#Fitness,Shorts,Canada,98794.0,141964.0,2748.0,1357.0,Medium,1.4369698564690163,0.0278154543798206,0.0137356519626697,Likes
Instagram,#Viral,Live Stream,Canada,897780.0,31613.0,86715.0,31460.0,Low,0.0352124128405622,0.0965882510191806,0.0350419924703156,Shares
Twitter,#Viral,Tweet,UK,1470152.0,10721.0,9486.0,8235.0,High,0.0072924432303598,0.0064523940381674,0.0056014616175742,Likes
Twitter,#Viral,Video,Brazil,3958044.0,313560.0,9096.0,9926.0,High,0.0792209485291219,0.0022981048214724,0.0025078043599313,Likes
Instagram,#Music,Video,Brazil,4327143.0,390643.0,65125.0,484.0,Low,0.0902773492810383,0.015050346152184,0.0001118520927087,Likes
Instagram,#Dance,Live Stream,Japan,2488071.0,331114.0,29029.0,8542.0,High,0.1330806074263958,0.011667271552942,0.0034331817701343,Likes
TikTok,#Challenge,Shorts,Brazil,653382.0,203055.0,29290.0,21516.0,Low,0.3107753197976069,0.0448282934026342,0.0329302000973396,Likes
Twitter,#Fitness,Shorts,Germany,2445074.0,339219.0,42119.0,49060.0,High,0.1387356783475674,0.0172260635056444,0.0200648323936208,Likes
TikTok,#Fitness,Live Stream,Japan,3761056.0,2630.0,62256.0,44327.0,High,0.0006992716939072,0.0165527979376005,0.0117857856942305,Shares
TikTok,#Music,Tweet,USA,4023508.0,424443.0,60005.0,29638.0,Medium,0.1054907806819322,0.0149136027565994,0.0073662087909356,Likes
Twitter,#Fitness,Shorts,Australia,1393642.0,7098.0,15097.0,1221.0,Low,0.0050931300864928,0.0108327676691718,0.000876121701269,Shares
TikTok,#Viral,Shorts,India,935563.0,150323.0,29577.0,19651.0,High,0.1606765124315519,0.0316141189850389,0.0210044646913142,Likes
Instagram,#Comedy,Live Stream,Japan,4546474.0,429394.0,68164.0,14640.0,Low,0.0944454977637615,0.014992717433334,0.0032200778009508,Likes
Instagram,#Tech,Post,Japan,4498429.0,435775.0,48777.0,14555.0,Low,0.0968727082276946,0.0108431187865808,0.0032355740192853,Likes
TikTok,#Tech,Video,Brazil,3545322.0,276967.0,4261.0,27752.0,Low,0.0781218179900161,0.0012018654440978,0.0078277798180249,Likes
TikTok,#Comedy,Reel,Brazil,4228221.0,421606.0,4145.0,12960.0,Medium,0.099712384948658,0.0009803177270062,0.0030651188762366,Likes
YouTube,#Music,Live Stream,Canada,2421039.0,255993.0,48735.0,38037.0,Medium,0.1057368344747854,0.0201297872524977,0.0157110232425004,Likes
Instagram,#Challenge,Tweet,India,3278174.0,102658.0,57093.0,39631.0,Low,0.0313156043577918,0.0174160981082761,0.0120893521820379,Likes
Instagram,#Dance,Live Stream,UK,783572.0,139704.0,19042.0,38146.0,Medium,0.1782912099972944,0.0243015319587734,0.048682188745897,Likes
Twitter,#Challenge,Shorts,Canada,4876711.0,213421.0,13563.0,48777.0,Low,0.043763306868092,0.0027811777240849,0.0100020280061705,Likes
Twitter,#Viral,Tweet,USA,1003601.0,488570.0,58252.0,33282.0,High,0.4868169720835272,0.0580429872030817,0.0331625815438605,Likes
TikTok,#Education,Shorts,UK,4854055.0,197367.0,55292.0,48663.0,Low,0.0406602314971709,0.0113908886487689,0.0100252263313868,Likes
YouTube,#Fashion,Reel,USA,4413548.0,101503.0,91427.0,35256.0,High,0.0229980505479944,0.0207150800217874,0.0079881310909046,Likes
TikTok,#Music,Video,Germany,3019969.0,170993.0,43023.0,31600.0,Low,0.0566207798821776,0.014246172725614,0.0104636835676127,Likes
Instagram,#Music,Shorts,UK,1087231.0,106848.0,43977.0,28368.0,Low,0.0982753435102568,0.0404486259129844,0.0260919712554185,Likes
TikTok,#Fashion,Shorts,Canada,3901334.0,463445.0,48617.0,36800.0,Low,0.1187914185250481,0.0124616349176973,0.009432670978696,Likes
TikTok,#Education,Live Stream,Japan,851907.0,359024.0,69682.0,12915.0,Medium,0.4214356731427257,0.081795313338193,0.015160105504474,Likes
YouTube,#Fashion,Video,UK,854031.0,148948.0,73678.0,39332.0,Low,0.1744058470945434,0.0862708730713522,0.0460545343201827,Likes
Instagram,#Dance,Video,Brazil,1293217.0,213794.0,46740.0,33829.0,Medium,0.1653195094094804,0.0361424262130794,0.0261587962422393,Likes
Twitter,#Education,Shorts,USA,1071793.0,82545.0,28397.0,25073.0,Low,0.0770158043577444,0.026494854883359,0.0233935097542156,Likes
Instagram,#Viral,Shorts,India,1575723.0,253050.0,16141.0,35096.0,High,0.1605929468567762,0.0102435516902399,0.0222729502583893,Likes
TikTok,#Fitness,Shorts,Australia,4487202.0,309686.0,91035.0,42034.0,Low,0.0690153908827817,0.0202876982137198,0.0093675301446201,Likes
Instagram,#Gaming,Tweet,Australia,1027434.0,150441.0,58194.0,45827.0,Low,0.1464240038776213,0.0566401345487885,0.0446033516508116,Likes
Twitter,#Dance,Post,USA,4602131.0,356619.0,50928.0,18081.0,Low,0.0774899714936406,0.0110661778206661,0.0039288320997381,Likes
Instagram,#Fitness,Tweet,Brazil,852004.0,355651.0,82868.0,32850.0,Low,0.4174287914141248,0.0972624541668818,0.0385561570133473,Likes
YouTube,#Viral,Live Stream,India,4278442.0,428476.0,2568.0,28273.0,High,0.1001476705772802,0.0006002184907496,0.0066082466467933,Likes
Twitter,#Education,Tweet,India,3848380.0,301810.0,6280.0,29762.0,Medium,0.0784252074899048,0.0016318554820469,0.0077336437669876,Likes
TikTok,#Education,Post,Canada,2574505.0,125322.0,94933.0,48545.0,Low,0.0486780954008634,0.0368742729184833,0.0188560519400816,Likes
YouTube,#Gaming,Shorts,Japan,3283134.0,41122.0,8713.0,37710.0,Medium,0.0125252274198981,0.002653866701755,0.0114859765090307,Likes
YouTube,#Challenge,Post,Japan,746909.0,45821.0,7638.0,15981.0,Low,0.0613475001640092,0.0102261453537177,0.0213961807931086,Likes
Instagram,#Fitness,Live Stream,Australia,1925512.0,445030.0,93050.0,27310.0,Low,0.2311229428848015,0.0483248091936066,0.0141832406134056,Likes
YouTube,#Dance,Reel,Germany,1705635.0,340776.0,13504.0,41680.0,High,0.1997942115399836,0.0079172859374954,0.0244366467620563,Likes
Instagram,#Gaming,Tweet,Australia,3931634.0,154021.0,17016.0,30829.0,High,0.0391748062001702,0.004327971525325,0.0078412690499675,Likes
Twitter,#Dance,Video,Germany,3447523.0,43962.0,51838.0,30252.0,Low,0.0127517640926543,0.0150363028760069,0.0087749958448428,Shares
TikTok,#Fashion,Video,Canada,2783501.0,63860.0,82509.0,16462.0,High,0.0229423305398489,0.0296421664659003,0.0059141347533196,Shares
TikTok,#Gaming,Tweet,Germany,4497476.0,329836.0,14346.0,34972.0,Low,0.0733380233713309,0.0031897891172737,0.0077759169809911,Likes
Twitter,#Dance,Shorts,Germany,3984173.0,161617.0,68404.0,26669.0,Low,0.0405647545927348,0.0171689331763455,0.006693735437693,Likes
Twitter,#Education,Video,Japan,3140471.0,443708.0,64826.0,22130.0,High,0.1412870871916983,0.0206421266109446,0.0070467136935829,Likes
TikTok,#Gaming,Shorts,Brazil,2933626.0,87518.0,50945.0,18643.0,Low,0.0298327053278093,0.0173658809950552,0.0063549341327081,Likes
Instagram,#Fashion,Live Stream,USA,1361580.0,169568.0,875.0,22352.0,Medium,0.1245376694722307,0.0006426357613948,0.0164162223299402,Likes
Twitter,#Comedy,Live Stream,Canada,4190571.0,271397.0,44550.0,19615.0,High,0.0647637279024744,0.0106310094734106,0.0046807463708406,Likes
YouTube,#Fitness,Live Stream,Germany,3856845.0,195911.0,46850.0,13291.0,Low,0.0507956632947396,0.0121472343327253,0.003446080928842,Likes
TikTok,#Education,Live Stream,Japan,3961797.0,253439.0,67692.0,7836.0,Medium,0.0639707183381682,0.0170861858898878,0.0019778903361277,Likes
Instagram,#Gaming,Live Stream,India,4926269.0,264064.0,91827.0,1032.0,High,0.0536032441590177,0.0186402731966118,0.0002094891691866,Likes
Instagram,#Dance,Tweet,Japan,3691701.0,448223.0,32943.0,40561.0,Low,0.1214136789517894,0.0089235287473172,0.0109870761472827,Likes
Twitter,#Music,Video,USA,2970930.0,131718.0,60239.0,32883.0,Low,0.0443356120810655,0.0202761424873692,0.0110682513556361,Likes
Instagram,#Fitness,Video,Canada,3247449.0,388272.0,6238.0,25311.0,Medium,0.1195621547867264,0.0019208923681326,0.007794117782912,Likes
Twitter,#Dance,Live Stream,Germany,3541294.0,288982.0,90384.0,33462.0,High,0.0816035042557889,0.0255228738421605,0.0094490883840765,Likes
YouTube,#Viral,Reel,UK,4014231.0,131648.0,19628.0,38051.0,High,0.0327953224415834,0.0048896040113286,0.0094790259952653,Likes
YouTube,#Fitness,Live Stream,UK,4067513.0,313641.0,41751.0,34036.0,High,0.0771087885889977,0.0102645031497133,0.0083677667410036,Likes
Twitter,#Challenge,Shorts,Canada,2668074.0,43458.0,72133.0,24287.0,High,0.0162881539267651,0.0270356069584276,0.0091028209862245,Shares
Twitter,#Challenge,Tweet,Germany,4589006.0,172497.0,50326.0,37879.0,High,0.0375891859805805,0.0109666450643124,0.0082542929776077,Likes
YouTube,#Fitness,Reel,Japan,1747564.0,183228.0,4734.0,33207.0,Medium,0.1048476622315405,0.0027089136649644,0.0190018791872572,Likes
TikTok,#Music,Tweet,Japan,919348.0,34013.0,38438.0,18076.0,Low,0.036996871696028,0.0418100653941706,0.0196617602909888,Shares
TikTok,#Education,Shorts,Japan,4461875.0,81049.0,47612.0,7747.0,High,0.0181647849838913,0.0106708502591399,0.001736265583415,Likes
TikTok,#Fashion,Post,India,249167.0,103790.0,7499.0,15286.0,High,0.4165479377285114,0.030096280807651,0.0613484129118221,Likes
Instagram,#Fitness,Reel,Germany,782140.0,39109.0,45106.0,34619.0,Medium,0.0500025570869665,0.0576699823560999,0.0442618968471117,Shares
TikTok,#Viral,Video,Canada,3490701.0,123912.0,8189.0,45049.0,Low,0.0354977409981548,0.0023459471321089,0.012905430742994,Likes
Instagram,#Fitness,Tweet,Canada,1701218.0,219365.0,32346.0,9017.0,Medium,0.1289458493855578,0.0190134362556709,0.005300320123582,Likes
Twitter,#Education,Shorts,Canada,2699566.0,112069.0,76606.0,25802.0,Low,0.0415137099815303,0.0283771539573398,0.009557832629393,Likes
YouTube,#Challenge,Shorts,Japan,2243196.0,90911.0,32317.0,38941.0,Low,0.0405274438791795,0.0144066769020629,0.0173596065613526,Likes
TikTok,#Gaming,Post,Australia,2829163.0,17805.0,57264.0,24917.0,Low,0.0062933807631444,0.0202406153339344,0.008807198454101,Shares
YouTube,#Challenge,Reel,Japan,1471005.0,425853.0,71495.0,7053.0,High,0.2894979962678577,0.0486028259591231,0.0047946811873515,Likes
YouTube,#Viral,Reel,UK,2443556.0,441822.0,99479.0,5885.0,Medium,0.1808110802453473,0.0407107510529736,0.0024083753349626,Likes
YouTube,#Music,Video,Brazil,1973792.0,467441.0,30230.0,13710.0,Medium,0.2368238395940403,0.0153156968920737,0.0069460206546586,Likes
YouTube,#Fitness,Video,USA,4478176.0,393579.0,14318.0,9635.0,High,0.0878882384256447,0.0031972838941569,0.0021515456292919,Likes
TikTok,#Fitness,Reel,Brazil,3856234.0,410366.0,55392.0,8229.0,Low,0.1064162600091177,0.0143642735373423,0.0021339472656482,Likes
Twitter,#Comedy,Reel,India,4491907.0,492953.0,25891.0,28083.0,High,0.1097424768589376,0.0057639216484223,0.006251910380157,Likes
YouTube,#Dance,Live Stream,Brazil,4082125.0,165615.0,21803.0,19119.0,Medium,0.0405707811495238,0.0053410907309305,0.0046835900419511,Likes
YouTube,#Dance,Post,Germany,4895487.0,174541.0,44267.0,7342.0,High,0.0356534497997849,0.0090424098766884,0.0014997486460489,Likes
TikTok,#Viral,Reel,USA,1773094.0,293495.0,85955.0,19535.0,Low,0.1655270391755879,0.0484774072891792,0.0110174643871108,Likes
YouTube,#Fashion,Reel,USA,4798416.0,63981.0,7160.0,25445.0,Medium,0.0133337751457981,0.0014921590791627,0.0053027915878906,Likes
Instagram,#Comedy,Video,Germany,4642714.0,29147.0,73143.0,24735.0,Low,0.0062780089404602,0.0157543626421959,0.0053277027187115,Shares
YouTube,#Fashion,Shorts,Germany,4414650.0,498878.0,2231.0,356.0,High,0.1130051079927061,0.000505362826045,8.06405943846058e-05,Likes
Twitter,#Viral,Live Stream,Germany,2135331.0,187868.0,62579.0,45556.0,High,0.0879807392858531,0.0293064634944184,0.0213343973369936,Likes
YouTube,#Fashion,Reel,Japan,1447626.0,289168.0,47520.0,15645.0,Low,0.1997532511850436,0.0328261581375299,0.0108073494120719,Likes
TikTok,#Fitness,Live Stream,Japan,4725553.0,83787.0,37879.0,49935.0,High,0.0177306232730857,0.008015781433411,0.0105670172358663,Likes
Instagram,#Education,Video,UK,419463.0,183965.0,12276.0,24832.0,High,0.4385726512231114,0.0292659900873259,0.059199500313496,Likes
YouTube,#Education,Shorts,Germany,1066075.0,13285.0,75433.0,25566.0,Low,0.0124615997936355,0.0707576859038998,0.0239814271978988,Shares
Instagram,#Fitness,Reel,India,1825709.0,104030.0,69496.0,17900.0,High,0.0569806031519809,0.0380652119258874,0.0098044102318606,Likes
TikTok,#Gaming,Reel,Japan,4115760.0,324790.0,37978.0,36114.0,Medium,0.078913736466655,0.0092274573833265,0.0087745641145256,Likes
YouTube,#Music,Reel,Brazil,3685844.0,223830.0,55996.0,25133.0,Low,0.060726932556017,0.0151921785078261,0.0068187910285948,Likes
TikTok,#Education,Live Stream,Germany,4359955.0,213360.0,39553.0,32002.0,Low,0.0489362848928486,0.0090718826226417,0.0073399840135964,Likes
Instagram,#Challenge,Post,Canada,712323.0,159720.0,86640.0,24901.0,High,0.2242241230453039,0.1216302155061678,0.0349574560978657,Likes
YouTube,#Tech,Reel,India,2932639.0,87828.0,55827.0,27573.0,Medium,0.0299484525712165,0.0190364378295453,0.0094021118862567,Likes
Instagram,#Tech,Video,Canada,2481313.0,163409.0,29625.0,20363.0,Medium,0.0658558593776762,0.0119392434569923,0.0082065422621007,Likes
